Order_ID,Product,Vendor,Region,Country,Shipment_Mode,Order_Value_USD,Country_Risk_Index,Risk_Reason_Geo,Natural_Disaster_Risk,Climate_Zone_Detail,Supplier_Credit_Rating,Financial_Risk_Reason,DPO_Impact_Days,Cost_Competitiveness,Is_Late,Delay_Days,Delay_Root_Cause,Order_Accuracy_Rate,Capacity_Utilization,Defect_Rate,Defect_Flag,Defect_Root_Cause,Audit_Status,Regulatory_Compliance,ESG_Score,Responsiveness_Score,Innovation_Index,Collaboration_Index,Relationship_Issue
PO-20241620,Microchips,Asia_Tech_4,Region_Asia_Pacific,Japan,Air,56050,40,,Low,Safe Zone,BB,Pending Lawsuit,57,100,0,0,On Time,97,79,0.0152379107784413,0,Perfect,Certified,Pass,78,83,6.6,5.5,Good Standing
PO-20241621,Gold/Diamonds,Afro_Trade_3,Region_Africa_West,Ghana,Air,72146,83,Sanctions,High,Monsoon Region,A,Stable,67,102,0,0,On Time,100,73,0.0189435048092222,0,Perfect,Certified,Pass,64,94,9.5,5.3,Good Standing
PO-20241622,Industrial Machinery,Euro_Ind_1,Region_EU_Central,Italy,Sea,34643,42,,Low,Safe Zone,BBB,Stable,85,91,0,0,On Time,94,72,0.0180575016406375,0,Perfect,Certified,Pass,74,87,8.5,8.6,Good Standing
PO-20241623,Electronics,Euro_Ind_2,Region_EU_Central,Netherlands,Sea,174877,10,,Low,Safe Zone,BB,Liquidity Crisis,46,103,0,0,On Time,95,52,0.0056276501238938,0,Perfect,Certified,Pass,85,73,1.9,6.4,Good Standing
PO-20241624,Fruit,LatAm_Logistics_4,Region_LatAm_South,Chile,Sea,218785,62,Border Closure,Low,Safe Zone,BBB,Stable,41,105,0,0,On Time,96,54,0.0020032918787248,0,Perfect,Certified,Pass,89,75,1.1,3.7,Lack of Transparency
PO-20241625,Precision Parts,US_Supply_Co_5,Region_US_East,USA,Land,305458,7,,Low,Safe Zone,C,Pending Lawsuit,73,95,1,7,Raw Material Shortage,97,80,0.0008266819683115,0,Perfect,Certified,Pass,114,82,8.4,1.8,Management Change
PO-20241626,Lithium Batteries,LatAm_Logistics_4,Region_LatAm_South,Argentina,Air,291165,79,Civil Unrest,High,Flood Plain,BBB,Stable,69,101,1,10,Machinery Breakdown,100,59,0.0075204341690868,0,Perfect,Certified,Pass,68,86,8.8,5.0,Good Standing
PO-20241627,Raw Cotton,Asia_Tech_1,Region_Asia_Pacific,India,Air,462545,55,,Low,Safe Zone,A,Stable,85,94,0,0,On Time,94,63,0.0169403572691629,0,Perfect,Certified,Pass,79,88,7.7,4.4,Good Standing
PO-20241628,Auto Parts,Euro_Ind_4,Region_EU_Central,Poland,Sea,57120,29,,Low,Safe Zone,AAA,Stable,77,96,0,0,On Time,94,52,0.0103864779003392,0,Perfect,Certified,Pass,92,85,4.0,6.5,Good Standing
PO-20241629,Cocoa Beans,Afro_Trade_2,Region_Africa_West,Ivory Coast,Air,182920,79,Trade Tariffs,High,Typhoon Belt,AA,Stable,89,93,0,0,On Time,100,75,0.0102001085072971,0,Perfect,Certified,Pass,95,72,1.8,3.8,Pricing Conflict
PO-20241630,Bananas/Fruit,US_Supply_Co_3,Region_US_East,Panama,Air,245300,0,,Low,Safe Zone,BBB,Stable,74,89,0,0,On Time,93,52,0.01914644613596,0,Perfect,Certified,Pass,56,98,1.5,8.2,Good Standing
PO-20241631,Cocoa Beans,Afro_Trade_1,Region_Africa_West,Ivory Coast,Sea,423304,77,Civil Unrest,High,Monsoon Region,AAA,Stable,74,101,1,13,Raw Material Shortage,98,64,0.0047075380823701,0,Perfect,Certified,Pass,84,104,4.5,6.0,Good Standing
PO-20241632,Crude Oil,Afro_Trade_2,Region_Africa_West,Nigeria,Air,133059,85,Civil Unrest,High,Wildfire Zone,BBB,Stable,64,100,0,0,On Time,98,59,0.0050995542999751,0,Perfect,Certified,Pass,69,81,7.3,5.9,Good Standing
PO-20241633,Chemicals,Euro_Ind_5,Region_EU_Central,Germany,Air,438710,32,,Low,Safe Zone,BBB,Stable,73,101,0,0,On Time,97,74,0.0091026611289511,0,Perfect,Certified,Pass,71,81,5.5,2.8,Slow Response
PO-20241634,Chemicals,Euro_Ind_3,Region_EU_Central,France,Air,108527,23,,Low,Safe Zone,AA,Stable,60,99,0,0,On Time,97,53,0.0217427019428302,0,Perfect,Certified,Pass,68,94,3.6,8.0,Good Standing
PO-20241635,Steel Rolls,Euro_Ind_3,Region_EU_Central,Germany,Sea,365188,25,,Low,Safe Zone,AA,Stable,70,102,0,0,On Time,95,79,0.0074217859750137,0,Perfect,Certified,Pass,83,82,1.9,8.2,Good Standing
PO-20241636,Cocoa Beans,Afro_Trade_2,Region_Africa_West,Nigeria,Air,216501,85,Border Closure,High,Flood Plain,BB,Credit Downgrade,41,101,0,0,On Time,98,72,0.0247072810612695,0,Perfect,Certified,Pass,72,101,4.8,8.0,Good Standing
PO-20241637,Soybeans,LatAm_Logistics_4,Region_LatAm_South,Argentina,Air,299037,65,Sanctions,Low,Safe Zone,AA,Stable,41,97,0,0,On Time,95,49,0.0098381533966585,0,Perfect,Certified,Pass,75,80,8.7,7.9,Good Standing
PO-20241638,Rubber,Asia_Tech_3,Region_Asia_Pacific,Thailand,Air,104140,50,,Low,Safe Zone,BBB,Stable,41,100,0,0,On Time,100,48,0.0189753305212173,0,Perfect,Certified,Pass,80,79,9.0,2.6,Pricing Conflict
PO-20241639,Bananas/Fruit,US_Supply_Co_2,Region_US_East,Costa Rica,Land,121694,6,,Low,Safe Zone,AA,Stable,48,104,0,0,On Time,97,72,0.0013558076367507,0,Perfect,Certified,Pass,77,86,8.0,7.1,Good Standing
PO-20241640,Cocoa Beans,Afro_Trade_3,Region_Africa_West,Nigeria,Sea,252224,96,Civil Unrest,High,Typhoon Belt,A,Stable,58,106,0,0,On Time,96,68,0.0183480337545893,0,Perfect,Certified,Pass,61,88,3.3,3.2,Lack of Transparency
PO-20241641,Furniture,Euro_Ind_1,Region_EU_Central,Poland,Air,9130,33,,Low,Safe Zone,BBB,Stable,70,97,0,0,On Time,100,78,0.0240715565585901,0,Perfect,Certified,Pass,87,99,4.7,5.2,Good Standing
PO-20241642,Cocoa Beans,Afro_Trade_1,Region_Africa_West,Ghana,Air,101824,93,Civil Unrest,High,Wildfire Zone,A,Stable,53,102,0,0,On Time,97,51,0.0211805401649785,0,Perfect,Certified,Pass,29,89,4.5,1.9,Pricing Conflict
PO-20241643,Copper,LatAm_Logistics_1,Region_LatAm_South,Chile,Air,220371,74,Trade Tariffs,High,Monsoon Region,AA,Stable,44,102,1,4,Raw Material Shortage,96,79,0.0160822827646611,0,Perfect,Certified,Pass,66,56,9.8,8.3,Good Standing
PO-20241644,Auto Parts,US_Supply_Co_3,Region_US_East,Canada,Land,460704,0,,Low,Safe Zone,A,Stable,66,99,0,0,On Time,98,59,0.001523942823469,0,Perfect,Certified,Pass,71,74,1.7,7.7,Good Standing
PO-20241645,Oil/Petroleum,Afro_Trade_2,Region_Africa_West,Cameroon,Sea,380428,100,Port Strike,High,Wildfire Zone,AAA,Stable,58,99,1,16,Labor Strike,98,44,0.0011082123912769,0,Perfect,Certified,Pass,76,69,3.5,2.2,Lack of Transparency
PO-20241646,Consumer Electronics,Asia_Tech_1,Region_Asia_Pacific,South Korea,Sea,436983,38,,Low,Safe Zone,BBB,Stable,74,98,0,0,On Time,97,54,0.0061402705181706,0,Perfect,Certified,Pass,81,91,7.4,4.0,Good Standing
PO-20241647,Fruit,LatAm_Logistics_1,Region_LatAm_South,Chile,Air,244803,64,Sanctions,Low,Safe Zone,BBB,Stable,84,95,0,0,On Time,97,48,0.0150601264770874,0,Perfect,Certified,Pass,90,91,7.9,2.5,Management Change
PO-20241648,Consumer Electronics,Asia_Tech_5,Region_Asia_Pacific,China,Air,270164,49,,Low,Safe Zone,BBB,Stable,47,100,0,0,On Time,100,72,0.0075182330144947,0,Perfect,Certified,Pass,87,84,5.7,8.0,Good Standing
PO-20241649,Soybeans,LatAm_Logistics_2,Region_LatAm_South,Brazil,Air,351691,81,Border Closure,High,Monsoon Region,BB,Pending Lawsuit,45,112,1,5,Customs Hold,97,60,0.018630845272275,0,Perfect,Certified,Pass,58,92,5.6,2.3,Contract Dispute
PO-20241650,Wine/Beverage,Euro_Ind_3,Region_EU_Central,France,Sea,450165,35,,Low,Safe Zone,BBB,Stable,33,95,0,0,On Time,96,61,0.0124118739153343,0,Perfect,Certified,Pass,85,81,4.5,8.1,Good Standing
PO-20241651,Seafood,US_Supply_Co_2,Region_US_East,Panama,Land,190091,0,,Low,Safe Zone,BBB,Stable,85,95,0,0,On Time,95,71,0.0198242625912335,0,Perfect,Certified,Pass,49,98,1.4,2.0,Slow Response
PO-20241652,Flowers/Agri,LatAm_Logistics_3,Region_LatAm_South,Colombia,Air,95738,79,Civil Unrest,High,Earthquake Fault,BBB,Stable,44,96,1,18,Customs Hold,100,62,0.0209925920605114,0,Perfect,Certified,Pass,104,98,7.5,6.6,Good Standing
PO-20241653,Gold/Silver,LatAm_Logistics_2,Region_LatAm_South,Peru,Air,462643,58,,Low,Safe Zone,C,Credit Downgrade,63,104,0,0,On Time,96,74,0.0192527949499895,0,Perfect,Certified,Pass,91,89,3.3,1.8,Contract Dispute
PO-20241654,Cocoa Beans,Afro_Trade_1,Region_Africa_West,Nigeria,Air,315941,100,Port Strike,High,Monsoon Region,A,Stable,65,98,0,0,On Time,98,79,0.0046009836080238,0,Perfect,Certified,Pass,62,91,5.1,8.7,Good Standing
PO-20241655,Industrial Machinery,Euro_Ind_4,Region_EU_Central,Italy,Air,123263,34,,Low,Safe Zone,AA,Stable,53,96,0,0,On Time,99,43,0.0249843938685538,0,Perfect,Certified,Pass,70,88,9.1,1.2,Contract Dispute
PO-20241656,Auto Parts,US_Supply_Co_4,Region_US_East,Canada,Air,307704,27,,Low,Safe Zone,BB,High Debt Ratio,38,97,0,0,On Time,97,67,0.022456830225082,0,Perfect,Certified,Pass,90,76,3.9,6.5,Good Standing
PO-20241657,Corn/Wheat,LatAm_Logistics_4,Region_LatAm_South,Argentina,Air,468693,68,Sanctions,Low,Safe Zone,C,Credit Downgrade,68,103,1,15,Labor Strike,98,68,0.0180487438845541,0,Perfect,Certified,Pass,70,81,5.5,6.0,Good Standing
PO-20241658,Steel Rolls,Asia_Tech_7,Region_Asia_Pacific,South Korea,Air,125257,46,,Low,Safe Zone,A,Stable,43,99,0,0,On Time,94,67,0.023347911892358,0,Perfect,Certified,Pass,104,88,1.2,1.9,Pricing Conflict
PO-20241659,Corn/Wheat,US_Supply_Co_1,Region_US_East,USA,Air,431224,2,,Low,Safe Zone,AA,Stable,56,98,0,0,On Time,98,70,0.0190754839853813,0,Perfect,Certified,Pass,68,74,1.8,9.2,Good Standing
PO-20241660,Raw Materials,US_Supply_Co_1,Region_US_East,Canada,Land,407703,7,,Low,Safe Zone,A,Stable,35,88,0,0,On Time,98,62,0.0153069864935449,0,Perfect,Certified,Pass,80,89,8.1,5.1,Good Standing
PO-20241661,Textiles,Euro_Ind_4,Region_EU_Central,Italy,Air,37670,14,,Low,Safe Zone,BB,Merger Uncertainty,36,110,1,13,Raw Material Shortage,97,68,0.0182814766535337,0,Perfect,Pending,Pass,58,106,7.4,2.5,Contract Dispute
PO-20241662,Seafood,US_Supply_Co_3,Region_US_East,Panama,Land,162211,6,,Low,Safe Zone,A,Stable,85,99,0,0,On Time,98,96,0.009800272367577,0,Perfect,Certified,Pass,99,82,5.4,3.2,Pricing Conflict
PO-20241663,Medical Devices,US_Supply_Co_3,Region_US_East,USA,Land,458897,6,,Low,Safe Zone,A,Stable,50,100,1,15,Labor Strike,97,46,0.0258550157805975,0,Perfect,Pending,Pass,64,66,6.6,8.1,Good Standing
PO-20241664,Cocoa Beans,Afro_Trade_3,Region_Africa_West,Nigeria,Air,482411,100,Trade Tariffs,High,Earthquake Fault,A,Stable,78,102,0,0,On Time,94,37,0.0203588799198869,0,Perfect,Certified,Pass,63,84,1.0,5.5,Good Standing
PO-20241665,Gold/Diamonds,Afro_Trade_3,Region_Africa_West,Ghana,Air,182917,89,Civil Unrest,High,Flood Plain,BBB,Stable,59,97,1,14,Labor Strike,98,79,0.0216590796782402,0,Perfect,Certified,Pass,58,91,1.3,8.6,Good Standing
PO-20241666,Iron Ore,LatAm_Logistics_2,Region_LatAm_South,Brazil,Sea,469910,55,,Low,Safe Zone,A,Stable,39,94,0,0,On Time,98,54,0.0097194611897777,0,Perfect,Certified,Pass,53,81,5.5,3.7,Lack of Transparency
PO-20241667,Industrial Machinery,Euro_Ind_2,Region_EU_Central,Germany,Sea,116453,28,,Low,Safe Zone,C,Pending Lawsuit,70,100,1,15,Customs Hold,99,54,0.0200259354398659,0,Perfect,Certified,Pass,67,73,5.9,2.4,Contract Dispute
PO-20241668,Precision Parts,US_Supply_Co_3,Region_US_East,USA,Land,255691,13,,Low,Safe Zone,C,Credit Downgrade,68,100,0,0,On Time,99,46,0.0199854516977106,0,Perfect,Certified,Pass,79,87,6.5,8.9,Good Standing
PO-20241669,Raw Materials,US_Supply_Co_1,Region_US_East,Canada,Land,124155,26,,Low,Safe Zone,A,Stable,83,94,0,0,On Time,97,59,0.0059968468031313,0,Perfect,Certified,Pass,82,81,4.0,5.4,Good Standing
PO-20241670,Coffee Beans,Afro_Trade_2,Region_Africa_West,Ivory Coast,Air,419774,82,Civil Unrest,High,Wildfire Zone,BBB,Stable,36,107,0,0,On Time,94,49,0.0101747797360796,0,Perfect,Certified,Pass,65,85,1.4,8.0,Good Standing
PO-20241671,Copper,Euro_Ind_3,Region_EU_Central,Poland,Air,433884,27,,Low,Safe Zone,BBB,Stable,35,114,0,0,On Time,99,64,0.0045046340107958,0,Perfect,Certified,Pass,72,96,1.6,8.9,Good Standing
PO-20241672,Copper,Euro_Ind_2,Region_EU_Central,Poland,Sea,383094,0,,Low,Safe Zone,BB,Liquidity Crisis,77,105,0,0,On Time,98,71,0.013948714172568,0,Perfect,Certified,Pass,56,71,5.9,2.0,Lack of Transparency
PO-20241673,Medical Devices,US_Supply_Co_1,Region_US_East,USA,Air,235690,18,,Low,Safe Zone,A,Stable,34,102,1,15,Raw Material Shortage,96,54,0.0073276627574643,0,Perfect,Certified,Pass,81,70,6.1,8.4,Good Standing
PO-20241674,Textiles,Euro_Ind_4,Region_EU_Central,Spain,Air,471054,27,,Low,Safe Zone,C,Pending Lawsuit,61,97,0,0,On Time,100,50,0.0341038240035447,1,Color Mismatch,Pending,Pass,114,82,2.2,6.9,Good Standing
PO-20241675,Rubber,Asia_Tech_2,Region_Asia_Pacific,Malaysia,Sea,355549,43,,Low,Safe Zone,AAA,Stable,38,99,0,0,On Time,96,47,0.0158045164091326,0,Perfect,Pending,Pass,72,83,2.8,3.4,Lack of Transparency
PO-20241676,Auto Parts,US_Supply_Co_4,Region_US_East,Canada,Land,19907,16,,Low,Safe Zone,A,Stable,67,103,0,0,On Time,98,65,0.0212053520795385,0,Perfect,Certified,Pass,82,85,4.1,1.3,Slow Response
PO-20241677,Leather,Euro_Ind_2,Region_EU_Central,Italy,Air,313124,34,,Low,Safe Zone,BBB,Stable,56,99,0,0,On Time,97,53,0.0243279039531459,0,Perfect,Certified,Pass,85,82,2.3,2.7,Slow Response
PO-20241678,Microchips,Asia_Tech_3,Region_Asia_Pacific,South Korea,Sea,303777,31,,Low,Safe Zone,AA,Stable,61,105,1,11,Raw Material Shortage,95,74,0.0002178882611501,0,Perfect,Certified,Pass,72,78,3.0,6.9,Good Standing
PO-20241679,Gold/Diamonds,Afro_Trade_2,Region_Africa_West,Ghana,Sea,46258,77,Border Closure,High,Earthquake Fault,AA,Stable,88,90,1,18,Customs Hold,97,68,0.0148817746716109,0,Perfect,Certified,Pass,36,78,8.6,8.4,Good Standing
PO-20241680,Medical Devices,US_Supply_Co_3,Region_US_East,Costa Rica,Air,367234,4,,Low,Safe Zone,AA,Stable,46,104,1,15,Machinery Breakdown,97,79,0.0206664573965851,0,Perfect,Certified,Pass,68,85,5.6,5.9,Good Standing
PO-20241681,Auto Parts,US_Supply_Co_1,Region_US_East,Canada,Air,139734,10,,Low,Safe Zone,A,Stable,59,98,0,0,On Time,100,58,0.0039647841538558,0,Perfect,Certified,Pass,73,90,2.3,1.7,Pricing Conflict
PO-20241682,Lithium Batteries,LatAm_Logistics_1,Region_LatAm_South,Argentina,Air,380660,75,Civil Unrest,High,Wildfire Zone,BBB,Stable,59,107,1,17,Raw Material Shortage,98,47,0.0191430319590023,0,Perfect,Certified,Pass,78,72,7.5,5.2,Good Standing
PO-20241683,Cocoa Beans,Afro_Trade_3,Region_Africa_West,Ivory Coast,Air,182818,86,Sanctions,High,Wildfire Zone,A,Stable,45,93,1,18,Customs Hold,96,46,0.0030772070082539,0,Perfect,Certified,Pass,102,92,3.2,9.3,Good Standing
PO-20241684,Rubber,Afro_Trade_3,Region_Africa_West,Ivory Coast,Sea,493787,84,Trade Tariffs,High,Earthquake Fault,BBB,Stable,65,104,1,10,Labor Strike,98,86,0.0208938394946051,0,Perfect,Certified,Pass,80,80,8.1,6.3,Good Standing
PO-20241685,Coffee Beans,Asia_Tech_3,Region_Asia_Pacific,Vietnam,Sea,146503,27,,Low,Safe Zone,BBB,Stable,45,104,0,0,On Time,97,42,0.0134204296895044,0,Perfect,Certified,Pass,68,100,8.4,5.7,Good Standing
PO-20241686,Crude Oil,Afro_Trade_2,Region_Africa_West,Nigeria,Sea,409983,85,Sanctions,High,Wildfire Zone,A,Stable,43,92,1,8,Labor Strike,96,73,0.0372127632212837,1,Water Content High,Pending,Pass,102,93,6.5,7.0,Good Standing
PO-20241687,Plastic Resins,US_Supply_Co_2,Region_US_East,Mexico,Land,199952,30,,Low,Safe Zone,C,Merger Uncertainty,42,98,0,0,On Time,100,73,0.0177983207757276,0,Perfect,Certified,Pass,72,86,2.8,9.4,Good Standing
PO-20241688,Microchips,Asia_Tech_4,Region_Asia_Pacific,Japan,Sea,16559,53,,Low,Safe Zone,C,Pending Lawsuit,30,97,0,0,On Time,96,58,0.0051497375179709,0,Perfect,Certified,Pass,69,86,8.4,7.6,Good Standing
PO-20241689,Fruit,LatAm_Logistics_1,Region_LatAm_South,Chile,Air,8802,83,Sanctions,High,Typhoon Belt,BBB,Stable,80,90,0,0,On Time,95,57,0.011321879342553,0,Perfect,Certified,Pass,83,88,8.1,2.5,Management Change
PO-20241690,Precision Parts,US_Supply_Co_3,Region_US_East,USA,Air,186530,25,,Low,Safe Zone,BBB,Stable,59,106,1,15,Raw Material Shortage,100,77,0.0120705842963269,0,Perfect,Certified,Pass,67,77,4.2,2.9,Pricing Conflict
PO-20241691,Baby & Kids,Euro_Ind_5,Region_EU_Central,Netherlands,Air,413871,11,,Low,Safe Zone,AA,Stable,35,101,0,0,On Time,94,71,0.0173817449996972,0,Perfect,Certified,Pass,76,74,9.4,5.2,Good Standing
PO-20241692,Crude Oil,Afro_Trade_3,Region_Africa_West,Nigeria,Sea,410088,91,Port Strike,High,Earthquake Fault,BBB,Stable,58,95,0,0,On Time,100,74,0.0232365397964989,0,Perfect,Certified,Pass,74,67,4.7,6.4,Good Standing
PO-20241693,Copper,Euro_Ind_5,Region_EU_Central,Poland,Sea,400486,16,,Low,Safe Zone,A,Stable,41,102,1,16,Raw Material Shortage,97,58,0.0312799803360467,1,Oxidation,Failed,Pass,94,103,9.1,5.3,Good Standing
PO-20241694,Soybeans,LatAm_Logistics_3,Region_LatAm_South,Brazil,Sea,110897,49,,Low,Safe Zone,AA,Stable,44,99,0,0,On Time,99,68,0.023403185260809,0,Perfect,Certified,Pass,94,82,3.4,5.1,Good Standing
PO-20241695,Fish/Seafood,Afro_Trade_1,Region_Africa_West,Senegal,Sea,310056,93,Border Closure,High,Earthquake Fault,BBB,Stable,61,118,1,20,Port Congestion,96,68,0.0185393707824783,0,Perfect,Certified,Pass,73,86,6.7,7.0,Good Standing
PO-20241696,Furniture,Euro_Ind_5,Region_EU_Central,Italy,Air,411430,4,,Low,Safe Zone,C,Pending Lawsuit,64,96,0,0,On Time,100,55,0.0159130607412904,0,Perfect,Certified,Pass,84,67,2.2,1.4,Management Change
PO-20241697,Wood/Lumber,Afro_Trade_1,Region_Africa_West,Cameroon,Sea,419376,84,Port Strike,High,Typhoon Belt,BBB,Stable,41,105,1,9,Labor Strike,100,63,0.0215954382409816,0,Perfect,Certified,Pass,63,84,8.7,3.1,Pricing Conflict
PO-20241698,Cocoa Beans,Afro_Trade_3,Region_Africa_West,Nigeria,Sea,291646,76,Border Closure,High,Typhoon Belt,C,Credit Downgrade,72,111,0,0,On Time,96,55,0.0178630748834028,0,Perfect,Certified,Pass,66,96,7.2,7.9,Good Standing
PO-20241699,Lithium Batteries,LatAm_Logistics_3,Region_LatAm_South,Chile,Air,221101,66,Civil Unrest,Low,Safe Zone,AAA,Stable,49,98,1,20,Port Congestion,99,70,0.0078951708354134,0,Perfect,Certified,Pass,76,87,2.0,5.0,Good Standing
PO-20241700,Bananas/Fruit,US_Supply_Co_2,Region_US_East,Panama,Land,68346,25,,Low,Safe Zone,BB,Liquidity Crisis,51,99,0,0,On Time,99,72,0.0183929443279683,0,Perfect,Certified,Fail,85,86,2.6,4.5,Good Standing
PO-20241701,Seafood,US_Supply_Co_4,Region_US_East,Panama,Air,243745,2,,Low,Safe Zone,AA,Stable,50,99,0,0,On Time,98,45,0.0036522655050675,0,Perfect,Certified,Pass,68,92,1.5,6.0,Good Standing
PO-20241702,Corn/Wheat,LatAm_Logistics_1,Region_LatAm_South,Argentina,Air,438782,74,Sanctions,High,Wildfire Zone,A,Stable,47,92,0,0,On Time,100,64,0.0248673298499721,0,Perfect,Certified,Pass,98,79,8.5,1.1,Lack of Transparency
PO-20241703,Gold/Diamonds,Afro_Trade_1,Region_Africa_West,Ghana,Sea,127627,79,Port Strike,High,Monsoon Region,AAA,Stable,79,106,0,0,On Time,98,53,0.0066259640104321,0,Perfect,Certified,Pass,77,84,5.4,9.6,Good Standing
PO-20241704,Corn/Wheat,LatAm_Logistics_1,Region_LatAm_South,Argentina,Sea,83000,73,Port Strike,High,Earthquake Fault,BBB,Stable,32,104,0,0,On Time,95,57,0.0080863129134669,0,Perfect,Certified,Pass,85,91,6.6,1.0,Management Change
PO-20241705,Fruit,LatAm_Logistics_1,Region_LatAm_South,Chile,Air,18769,69,Border Closure,Low,Safe Zone,C,Credit Downgrade,47,101,0,0,On Time,100,59,0.0140251655022741,0,Perfect,Certified,Pass,79,105,6.0,3.3,Lack of Transparency
PO-20241706,Iron Ore,LatAm_Logistics_3,Region_LatAm_South,Brazil,Sea,428335,74,Border Closure,High,Flood Plain,A,Stable,69,95,1,6,Port Congestion,95,60,0.0307286714358658,1,Impurity/Silica,Pending,Pass,61,106,7.3,5.0,Good Standing
PO-20241707,Lithium Batteries,LatAm_Logistics_3,Region_LatAm_South,Argentina,Air,103433,73,Port Strike,High,Wildfire Zone,AA,Stable,67,101,0,0,On Time,95,63,0.0211392950465912,0,Perfect,Certified,Pass,57,117,4.5,3.4,Slow Response
PO-20241708,Steel Rolls,Euro_Ind_5,Region_EU_Central,Germany,Air,468639,0,,Low,Safe Zone,A,Stable,79,103,0,0,On Time,99,33,0.02370409902401,0,Perfect,Certified,Pass,79,68,2.1,5.8,Good Standing
PO-20241709,Copper,LatAm_Logistics_2,Region_LatAm_South,Peru,Sea,40200,79,Border Closure,High,Wildfire Zone,A,Stable,38,101,0,0,On Time,97,80,0.0083008341460643,0,Perfect,Certified,Pass,87,94,6.2,8.3,Good Standing
PO-20241710,Chemicals,US_Supply_Co_1,Region_US_East,USA,Land,383870,12,,Low,Safe Zone,AAA,Stable,83,107,0,0,On Time,100,79,0.0028240005007386,0,Perfect,Certified,Pass,92,91,4.9,5.8,Good Standing
PO-20241711,Crude Oil,Afro_Trade_1,Region_Africa_West,Nigeria,Sea,267786,98,Border Closure,High,Earthquake Fault,A,Stable,68,98,0,0,On Time,99,57,0.0138214301170115,0,Perfect,Certified,Pass,93,93,6.3,3.7,Pricing Conflict
PO-20241712,Plastic Resins,US_Supply_Co_3,Region_US_East,Mexico,Air,143360,0,,Low,Safe Zone,A,Stable,36,100,0,0,On Time,97,57,0.0178465246259924,0,Perfect,Certified,Pass,83,83,1.0,6.0,Good Standing
PO-20241713,Electronics,Asia_Tech_2,Region_Asia_Pacific,Thailand,Sea,279625,22,,Low,Safe Zone,AA,Stable,50,101,1,3,Raw Material Shortage,97,54,0.0069801019012693,0,Perfect,Certified,Pass,53,93,1.3,3.8,Lack of Transparency
PO-20241714,Steel Rolls,Euro_Ind_3,Region_EU_Central,Sweden,Air,176161,17,,Low,Safe Zone,BB,Credit Downgrade,59,105,0,0,On Time,99,56,0.0108604571368112,0,Perfect,Pending,Pass,80,88,8.6,2.2,Contract Dispute
PO-20241715,Lithium Batteries,LatAm_Logistics_2,Region_LatAm_South,Argentina,Air,95910,59,,Low,Safe Zone,AA,Stable,58,96,1,20,Customs Hold,100,65,0.0171873670715139,0,Perfect,Certified,Pass,89,85,8.5,3.6,Management Change
PO-20241716,Auto Parts,Euro_Ind_1,Region_EU_Central,Spain,Sea,230150,9,,Low,Safe Zone,BBB,Stable,64,90,1,14,Raw Material Shortage,98,68,0.0008771897273322,0,Perfect,Certified,Pass,106,103,8.7,4.0,Good Standing
PO-20241717,Corn/Wheat,US_Supply_Co_3,Region_US_East,USA,Land,179396,23,,Low,Safe Zone,BBB,Stable,78,96,0,0,On Time,98,49,0.0219615475552043,0,Perfect,Certified,Pass,91,77,8.4,5.0,Good Standing
PO-20241718,Gold/Silver,LatAm_Logistics_3,Region_LatAm_South,Peru,Sea,325354,68,Border Closure,Low,Safe Zone,BB,High Debt Ratio,44,94,0,0,On Time,95,63,0.0158151852527007,0,Perfect,Certified,Pass,78,110,9.6,9.3,Good Standing
PO-20241719,Copper,LatAm_Logistics_1,Region_LatAm_South,Chile,Sea,239321,54,,Low,Safe Zone,A,Stable,47,95,0,0,On Time,100,57,0.0082815244818611,0,Perfect,Certified,Pass,85,77,2.2,3.2,Slow Response
PO-20241720,Copper,Euro_Ind_1,Region_EU_Central,Poland,Air,125392,12,,Low,Safe Zone,AAA,Stable,76,95,0,0,On Time,99,71,0.037356080775467,1,Purity Variance,Pending,Pass,66,77,10.0,1.7,Slow Response
PO-20241721,Cocoa Beans,Afro_Trade_3,Region_Africa_West,Ghana,Sea,270229,83,Sanctions,High,Monsoon Region,C,Pending Lawsuit,80,99,1,8,Raw Material Shortage,98,69,0.019408906402811,0,Perfect,Certified,Pass,67,91,7.3,4.9,Good Standing
PO-20241722,Flowers/Agri,Euro_Ind_4,Region_EU_Central,Netherlands,Air,329136,27,,Low,Safe Zone,BBB,Stable,76,97,0,0,On Time,97,57,0.0184530555986536,0,Perfect,Certified,Pass,105,72,6.2,7.5,Good Standing
PO-20241723,Cocoa Beans,Afro_Trade_1,Region_Africa_West,Ivory Coast,Sea,440252,85,Border Closure,High,Monsoon Region,A,Stable,35,99,1,11,Machinery Breakdown,100,48,0.0208198189786711,0,Perfect,Certified,Pass,45,92,2.7,7.6,Good Standing
PO-20241724,Cocoa Beans,Afro_Trade_1,Region_Africa_West,Cameroon,Sea,464278,83,Port Strike,High,Typhoon Belt,A,Stable,70,97,0,0,On Time,98,56,0.068991640078814,1,Pest Infestation,Failed,Pass,64,91,1.8,6.0,Good Standing
PO-20241725,Fruit,LatAm_Logistics_1,Region_LatAm_South,Chile,Sea,436949,54,,Low,Safe Zone,A,Stable,80,98,0,0,On Time,100,76,0.000227814888037,0,Perfect,Certified,Pass,81,89,6.7,9.6,Good Standing
